,make,model,year,fuel,hp,cylinders,trans,drive,doors,vsize,body,hwy_mpg,city_mpg,popularity,price,comb_mpg,log_hp,log_hwy_mpg,log_city_mpg,log_comb_mpg,log_popularity,log_price,ppp,mpg_ratio,mpg_per_hp
153,BMW,3 Series,2016,diesel,180,4,automatic,all wheel drive,4,Midsize,Wagon,40,30,3916,44150,35.0,2.255272505103306,1.6020599913279623,1.4771212547196624,1.5440680443502757,3.5928426831311002,4.644930707913588,245.27777777777777,1.3333333333333333,0.19444444444444445
154,BMW,3 Series,2016,premium unleaded ,320,6,automatic,rear wheel drive,4,Midsize,Sedan,33,22,3916,45800,27.5,2.505149978319906,1.5185139398778875,1.3424226808222062,1.4393326938302626,3.5928426831311002,4.66086547800387,143.125,1.5,0.0859375
155,BMW,3 Series,2017,premium unleaded ,248,4,automatic,rear wheel drive,4,Midsize,Sedan,34,23,3916,38750,28.5,2.3944516808262164,1.5314789170422551,1.3617278360175928,1.4548448600085102,3.5928426831311002,4.588271706842329,156.25,1.4782608695652173,0.11491935483870967
156,BMW,3 Series,2017,premium unleaded ,180,4,automatic,all wheel drive,4,Midsize,Sedan,34,23,3916,35450,28.5,2.255272505103306,1.5314789170422551,1.3617278360175928,1.4548448600085102,3.5928426831311002,4.549616239519086,196.94444444444446,1.4782608695652173,0.15833333333333333
157,BMW,3 Series,2017,premium unleaded ,180,4,automatic,rear wheel drive,4,Midsize,Sedan,35,23,3916,33450,29.0,2.255272505103306,1.5440680443502757,1.3617278360175928,1.462397997898956,3.5928426831311002,4.524396122103842,185.83333333333334,1.5217391304347827,0.16111111111111112
158,BMW,3 Series,2017,premium unleaded ,248,4,automatic,all wheel drive,4,Midsize,Sedan,33,23,3916,40750,28.0,2.3944516808262164,1.5185139398778875,1.3617278360175928,1.4471580313422192,3.5928426831311002,4.610127613075996,164.31451612903226,1.434782608695652,0.11290322580645161
159,BMW,3 Series,2017,diesel,180,4,automatic,all wheel drive,4,Midsize,Sedan,40,30,3916,42250,35.0,2.255272505103306,1.6020599913279623,1.4771212547196624,1.5440680443502757,3.5928426831311002,4.625826713285711,234.72222222222223,1.3333333333333333,0.19444444444444445
160,BMW,3 Series,2017,premium unleaded ,248,4,automatic,all wheel drive,4,Midsize,Wagon,33,23,3916,42950,28.0,2.3944516808262164,1.5185139398778875,1.3617278360175928,1.4471580313422192,3.5928426831311002,4.632963168167261,173.18548387096774,1.434782608695652,0.11290322580645161
161,BMW,3 Series,2017,diesel,180,4,automatic,rear wheel drive,4,Midsize,Sedan,42,32,3916,40250,37.0,2.255272505103306,1.6232492903979006,1.505149978319906,1.568201724066995,3.5928426831311002,4.6047658847038875,223.61111111111111,1.3125,0.20555555555555555
162,BMW,3 Series,2017,premium unleaded ,320,6,automatic,all wheel drive,4,Midsize,Sedan,31,21,3916,49900,26.0,2.505149978319906,1.4913616938342726,1.3222192947339193,1.414973347970818,3.5928426831311002,4.69810054562339,155.9375,1.4761904761904763,0.08125
163,BMW,3 Series,2017,premium unleaded ,320,6,automatic,rear wheel drive,4,Midsize,Sedan,32,21,3916,47900,26.5,2.505149978319906,1.505149978319906,1.3222192947339193,1.423245873936808,3.5928426831311002,4.680335513414564,149.6875,1.5238095238095237,0.0828125
164,BMW,3 Series,2017,diesel,180,4,automatic,all wheel drive,4,Midsize,Wagon,40,30,3916,44450,35.0,2.255272505103306,1.6020599913279623,1.4771212547196624,1.5440680443502757,3.5928426831311002,4.647871765306233,246.94444444444446,1.3333333333333333,0.19444444444444445
203,Chrysler,300,2015,regular unleaded,300,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,37570,22.5,2.4771212547196626,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.574841195063384,125.23333333333333,1.5,0.075
204,Chrysler,300,2015,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,31695,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.500990756107995,108.54452054794521,1.631578947368421,0.08561643835616438
205,Chrysler,300,2015,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,38070,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.5805828768143675,130.37671232876713,1.631578947368421,0.08561643835616438
206,Chrysler,300,2015,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,44895,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.652197975895873,153.75,1.5,0.07705479452054795
207,Chrysler,300,2015,regular unleaded,300,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,35070,25.0,2.4771212547196626,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.544935765881503,116.9,1.631578947368421,0.08333333333333333
208,Chrysler,300,2015,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,42395,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.627314639600881,145.18835616438355,1.631578947368421,0.08561643835616438
209,Chrysler,300,2015,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,34195,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.533962608069048,117.10616438356165,1.5,0.07705479452054795
210,Chrysler,300,2015,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,40570,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.608205007704326,138.93835616438355,1.5,0.07705479452054795
211,Chrysler,300,2016,regular unleaded,300,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,38095,22.5,2.4771212547196626,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.58086797790903,126.98333333333333,1.5,0.075
212,Chrysler,300,2016,regular unleaded,300,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,35595,25.0,2.4771212547196626,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.55138899727302,118.65,1.631578947368421,0.08333333333333333
213,Chrysler,300,2016,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,45190,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.655042341331201,154.76027397260273,1.5,0.07705479452054795
214,Chrysler,300,2016,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,32260,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.508664363052943,110.47945205479452,1.631578947368421,0.08561643835616438
215,Chrysler,300,2016,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,37755,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.576974474604044,129.29794520547946,1.5,0.07705479452054795
216,Chrysler,300,2016,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,41055,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.6133660564658046,140.59931506849315,1.5,0.07705479452054795
217,Chrysler,300,2016,regular unleaded,300,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,36090,25.0,2.4771212547196626,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.557386882059507,120.3,1.631578947368421,0.08333333333333333
218,Chrysler,300,2016,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,42690,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.630326154803947,146.1986301369863,1.631578947368421,0.08561643835616438
219,Chrysler,300,2016,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,38555,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.586080707460902,132.0376712328767,1.631578947368421,0.08561643835616438
220,Chrysler,300,2016,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,31,19,1013,35255,25.0,2.4653828514484184,1.4913616938342726,1.2787536009528289,1.3979400086720377,3.0056094453602804,4.547220719013061,120.73630136986301,1.631578947368421,0.08561643835616438
221,Chrysler,300,2016,regular unleaded,300,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,38590,22.5,2.4771212547196626,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.586474778571397,128.63333333333333,1.5,0.075
222,Chrysler,300,2016,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,34760,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.541079767776629,119.04109589041096,1.5,0.07705479452054795
223,Chrysler,300,2017,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,41135,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.614211501642213,140.87328767123287,1.5,0.07705479452054795
224,Chrysler,300,2017,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,45270,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.6558104944952525,155.03424657534248,1.5,0.07705479452054795
225,Chrysler,300,2017,regular unleaded,300,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,38670,22.5,2.4771212547196626,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.587374172073066,128.9,1.5,0.075
226,Chrysler,300,2017,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,30,19,1013,38635,24.5,2.4653828514484184,1.4771212547196624,1.2787536009528289,1.3891660843645324,3.0056094453602804,4.586980916581047,132.31164383561645,1.5789473684210527,0.0839041095890411
227,Chrysler,300,2017,regular unleaded,300,6,automatic,rear wheel drive,4,Large,Sedan,30,19,1013,36170,24.5,2.4771212547196626,1.4771212547196624,1.2787536009528289,1.3891660843645324,3.0056094453602804,4.55834850876162,120.56666666666666,1.5789473684210527,0.08166666666666667
228,Chrysler,300,2017,regular unleaded,300,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,38175,22.5,2.4771212547196626,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.581779045728458,127.25,1.5,0.075
229,Chrysler,300,2017,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,30,19,1013,32340,24.5,2.4653828514484184,1.4771212547196624,1.2787536009528289,1.3891660843645324,3.0056094453602804,4.509740015570382,110.75342465753425,1.5789473684210527,0.0839041095890411
230,Chrysler,300,2017,regular unleaded,292,6,automatic,rear wheel drive,4,Large,Sedan,30,19,1013,42770,24.5,2.4653828514484184,1.4771212547196624,1.2787536009528289,1.3891660843645324,3.0056094453602804,4.631139250256811,146.47260273972603,1.5789473684210527,0.0839041095890411
231,Chrysler,300,2017,regular unleaded,292,6,automatic,all wheel drive,4,Large,Sedan,27,18,1013,34840,22.5,2.4653828514484184,1.4313637641589874,1.255272505103306,1.3521825181113625,3.0056094453602804,4.5420781463356255,119.31506849315069,1.5,0.07705479452054795
232,Chrysler,300,2017,regular unleaded,300,6,automatic,rear wheel drive,4,Large,Sedan,30,19,1013,35675,24.5,2.4771212547196626,1.4771212547196624,1.2787536009528289,1.3891660843645324,3.0056094453602804,4.5523639817866846,118.91666666666667,1.5789473684210527,0.08166666666666667
233,Chrysler,300M,2002,premium unleaded ,250,6,automatic,front wheel drive,4,Large,Sedan,24,16,1013,32065,20.0,2.3979400086720375,1.380211241711606,1.2041199826559248,1.3010299956639813,3.0056094453602804,4.506031244253258,128.26,1.5,0.08
234,Chrysler,300M,2002,premium unleaded ,250,6,automatic,front wheel drive,4,Large,Sedan,24,16,1013,28540,20.0,2.3979400086720375,1.380211241711606,1.2041199826559248,1.3010299956639813,3.0056094453602804,4.455453968778628,114.16,1.5,0.08
235,Chrysler,300M,2003,premium unleaded ,255,6,automatic,front wheel drive,4,Large,Sedan,25,16,1013,32315,20.5,2.406540180433955,1.3979400086720377,1.2041199826559248,1.3117538610557542,3.0056094453602804,4.509404160258692,126.72549019607843,1.5625,0.0803921568627451
236,Chrysler,300M,2003,regular unleaded,250,6,automatic,front wheel drive,4,Large,Sedan,25,16,1013,28885,20.5,2.3979400086720375,1.3979400086720377,1.2041199826559248,1.3117538610557542,3.0056094453602804,4.460672371877432,115.54,1.5625,0.082
237,Chrysler,300M,2004,regular unleaded,250,6,automatic,front wheel drive,4,Large,Sedan,25,16,1013,29185,20.5,2.3979400086720375,1.3979400086720377,1.2041199826559248,1.3117538610557542,3.0056094453602804,4.465159697646179,116.74,1.5625,0.082
238,Chrysler,300M,2004,premium unleaded ,255,6,automatic,front wheel drive,4,Large,Sedan,25,16,1013,32615,20.5,2.406540180433955,1.3979400086720377,1.2041199826559248,1.3117538610557542,3.0056094453602804,4.513417382858506,127.90196078431373,1.5625,0.0803921568627451
260,Nissan,350Z,2007,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Convertible,23,17,2009,36550,20.0,2.48572142648158,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.3029799367482493,4.562887381293879,119.44444444444444,1.3529411764705883,0.06535947712418301
261,Nissan,350Z,2007,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Convertible,23,17,2009,41250,20.0,2.48572142648158,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.3029799367482493,4.615423952885944,134.80392156862746,1.3529411764705883,0.06535947712418301
262,Nissan,350Z,2007,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Coupe,24,17,2009,30600,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.48572142648158,100.0,1.411764705882353,0.06699346405228758
263,Nissan,350Z,2007,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Coupe,24,17,2009,37100,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.569373909615046,121.24183006535948,1.411764705882353,0.06699346405228758
264,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Coupe,25,18,2009,27900,21.5,2.48572142648158,1.3979400086720377,1.255272505103306,1.3324384599156054,3.3029799367482493,4.445604203273597,91.17647058823529,1.3888888888888888,0.07026143790849673
265,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Coupe,25,18,2009,32700,21.5,2.48572142648158,1.3979400086720377,1.255272505103306,1.3324384599156054,3.3029799367482493,4.514547752660286,106.86274509803921,1.3888888888888888,0.07026143790849673
266,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Convertible,24,17,2009,40250,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.6047658847038875,131.5359477124183,1.411764705882353,0.06699346405228758
267,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Convertible,24,17,2009,35550,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.550839605065785,116.17647058823529,1.411764705882353,0.06699346405228758
268,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Coupe,25,18,2009,36100,21.5,2.48572142648158,1.3979400086720377,1.255272505103306,1.3324384599156054,3.3029799367482493,4.557507201905658,117.97385620915033,1.3888888888888888,0.07026143790849673
269,Nissan,350Z,2007,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Coupe,24,17,2009,33200,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.521138083704036,108.49673202614379,1.411764705882353,0.06699346405228758
270,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Convertible,24,17,2009,37900,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.578639209968072,123.85620915032679,1.411764705882353,0.06699346405228758
271,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Coupe,25,18,2009,29600,21.5,2.48572142648158,1.3979400086720377,1.255272505103306,1.3324384599156054,3.3029799367482493,4.471291711058939,96.73202614379085,1.3888888888888888,0.07026143790849673
272,Nissan,350Z,2007,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Coupe,25,18,2009,38070,21.5,2.48572142648158,1.3979400086720377,1.255272505103306,1.3324384599156054,3.3029799367482493,4.5805828768143675,124.41176470588235,1.3888888888888888,0.07026143790849673
273,Nissan,350Z,2007,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Convertible,23,17,2009,38900,20.0,2.48572142648158,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.3029799367482493,4.589949601325708,127.12418300653594,1.3529411764705883,0.06535947712418301
274,Nissan,350Z,2008,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Coupe,24,17,2009,33840,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.529430354366986,110.58823529411765,1.411764705882353,0.06699346405228758
275,Nissan,350Z,2008,regular unleaded,306,6,manual,rear wheel drive,2,Compact,Convertible,24,17,2009,38630,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.58692470814482,126.24183006535948,1.411764705882353,0.06699346405228758
276,Nissan,350Z,2008,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Convertible,23,17,2009,39630,20.0,2.48572142648158,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.3029799367482493,4.59802407233419,129.50980392156862,1.3529411764705883,0.06535947712418301
277,Nissan,350Z,2008,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Coupe,24,17,2009,37740,20.5,2.48572142648158,1.380211241711606,1.2304489213782739,1.3117538610557542,3.3029799367482493,4.576801895828913,123.33333333333333,1.411764705882353,0.06699346405228758
278,Nissan,350Z,2008,regular unleaded,306,6,automatic,rear wheel drive,2,Compact,Convertible,23,17,2009,41980,20.0,2.48572142648158,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.3029799367482493,4.623042434246382,137.18954248366012,1.3529411764705883,0.06535947712418301
